id,doc,line,mark,ruled_in,reason,zones,fields,values_governed,verdict,reaches,direction,confidence,reader_note,reader_zones,alarming
00548,or/multnomah/portland/33.266.txt,149,1,or/multnomah/portland,"""regulations in a plan district or overlay zone may supersede the standards of this table"". The table is 33.266.115's maximum allowed parking spaces -- a ceiling on stalls, not a floor -- and what this layer encodes from the chapter is the absence of any minimum, read from the chapter's own section list","['(defaults)', 'CE', 'CM1', 'CM2', 'CM3', 'CR', 'CX', 'EX', 'RM1', 'RM2', 'RM3', 'RM4', 'RMP', 'RX']","['parking_max_per_unit', 'parking_min_per_unit']",15,disagree,reaches,neither,inferred,"Table 266-1 sets the maximum parking spaces our pod parking court must stay under in every listed zone, and this note says a plan district or overlay can replace those standards; it sets no number itself so it is a pointer, but the replacing standard could be tighter or looser and this note is the only warning of it.",,False
00549,or/multnomah/portland/33.266.txt,150,2,or/multnomah/portland,"uses subject to a Conditional Use, Impact Mitigation Plan or Transportation Impact review may set different parking requirements through the review. Three review paths, none of which a by-right fourplex enters","['(defaults)', 'CE', 'CM1', 'CM2', 'CM3', 'CR', 'CX', 'EX', 'RM1', 'RM2', 'RM3', 'RM4', 'RMP', 'RX']","['parking_max_per_unit', 'parking_min_per_unit']",15,agree,not_ours,,inferred,"It only bites on uses already in a discretionary review; Household Living is allowed by right in the listed zones and a four-unit pod triggers no impact mitigation plan or transportation impact review, so this is a different stage of the process.",,False
00550,or/multnomah/portland/33.266.txt,265,1,or/multnomah/portland,"note 1 on the maximum-parking table lets a use subject to Conditional Use, Impact Mitigation Plan or Transportation Impact review establish its parking requirements through that review. It states no standard -- it names a procedure that may state one -- and the building this layer screens is Household Living permitted by right in every zone where the cap it governs is encoded, so none of the three reviews is triggered","['(defaults)', 'CE', 'CM1', 'CM2', 'CM3', 'CR', 'CX', 'EX', 'RM1', 'RM2', 'RM3', 'RM4', 'RMP', 'RX']","['parking_max_per_unit', 'parking_max_per_unit [unit_lots]']",26,agree,not_ours,,inferred,"Applies only to uses that go through a discretionary review; a permitted 4-unit household-living building is not one of those, and the note sets no dimension itself.",,False
00551,or/multnomah/portland/33.266.txt,469,1,or/multnomah/portland,"note 1 exempts a driveway that runs straight from the street into a parking area inside a building from the vehicle-area location standards of 33.266.130. Those standards do not reach this building at all: 33.266.130.B applies them to all vehicle areas ""except for residential vehicle areas subject to the standards of 33.266.120"", and 33.266.120.B lists fourplexes and attached houses among the structures it governs",['(defaults)'],"['driveway_min_width_one_way_ft', 'driveway_min_width_two_way_ft', 'parking_front_prohibited', 'parking_front_yard_max_pct', 'parking_stall_depth_ft', 'parking_stall_width_ft', 'parking_street_setback_ft']",7,agree,not_ours,,inferred,"The exemption is for driveways feeding parking inside a building; our parking is an open court behind the building, so the condition is never met.",,False
00552,or/multnomah/portland/33.266.txt,471,2,or/multnomah/portland,"note 2 exempts a vehicle area separated from the street by a building from the same 33.266.130 standards, and for the same reason it does not reach a fourplex: 33.266.130.B hands residential vehicle areas to 33.266.120",['(defaults)'],"['driveway_min_width_one_way_ft', 'driveway_min_width_two_way_ft', 'parking_front_prohibited', 'parking_front_yard_max_pct', 'parking_stall_depth_ft', 'parking_stall_width_ft', 'parking_street_setback_ft']",7,disagree,reaches,looser,inferred,"Our parking court sits behind the building, i.e. separated from the street by it, so this exempts our vehicle area from the location-of-vehicle-area standards - it only loosens.",,False
00553,or/multnomah/troutdale/3.zoning-districts.txt,305,1,or/multnomah/troutdale,"note 1 of the duplex table, and it permits a front setback to be reduced where the driveway comes off the rear; screening against the unreduced front yard is a compliance path the code offers outright","['HDR', 'LDR-1', 'LDR-2', 'MDR']",['quadplex_allowed'],4,agree,not_ours,,inferred,"Note 1 belongs to the single-family-detached/duplex table in 3.130.A; quadplexes are governed by the separate table in 3.130.B, which carries its own note block.",,False
00554,or/multnomah/troutdale/3.zoning-districts.txt,307,2,or/multnomah/troutdale,"note 2 of the duplex table, and it states the side yards for a zero lot line dwelling -- an alternative form we do not screen; the pod is measured against the building-side and side-yard rows of 3.130.B and C, which it can satisfy without this","['HDR', 'LDR-1', 'LDR-2', 'MDR']",['quadplex_allowed'],4,agree,not_ours,,inferred,"A note in the detached/duplex table about zero-lot-line dwellings; our four units sit on one undivided lot, not on zero-lot-line parcels.",,False
00555,or/multnomah/troutdale/3.zoning-districts.txt,315,3,or/multnomah/troutdale,"note 3 of the duplex table, and it resolves the ""15 or 20"" rear yard printed for LDR-1, LDR-2 and MDR: 15 feet for a duplex, 20 where the driveway comes off the rear. It says ""for duplexes"" in its own words, and the pod is a quadplex -- its rear yard is read from 3.130.B, which prints a bare 10 in those three columns with no marker on it","['HDR', 'LDR-1', 'LDR-2', 'MDR']",['quadplex_allowed'],4,agree,not_ours,,clear,"Says duplexes in so many words, in the detached/duplex table.",,False
00556,or/multnomah/troutdale/3.zoning-districts.txt,317,4,or/multnomah/troutdale,"note 4 of the duplex table, resolving the same ""15 or 20"" cell for the MDR (TC) column where the driveway comes off a side yard. Same table and the same scope as note 3, and MDR (TC) is a Town Center district this layer does not encode either way","['HDR', 'LDR-1', 'LDR-2', 'MDR']",['quadplex_allowed'],4,agree,not_ours,,inferred,Note 4 is cited from the rear-yard row of the single-family-detached/duplex table; the triplex/quadplex table gives a flat 10 ft rear yard with no such note.,,False
00557,or/multnomah/troutdale/3.zoning-districts.txt,318,5,or/multnomah/troutdale,"attaches to HDR (TC) in 3.130.B, which is not encoded here; the four encoded columns print a bare 10 street side yard with no marker","['HDR', 'LDR-1', 'LDR-2', 'MDR']",['quadplex_allowed'],4,agree,not_ours,,inferred,"Note 5 of the detached/duplex table; the quadplex table repeats the same rule as its own note 2, which is the one that reaches us.",,False
00558,or/multnomah/troutdale/3.zoning-districts.txt,339,1,or/multnomah/troutdale,"attaches to the Town Center columns in both 3.130.B and 3.130.C, and no Town Center district is encoded here; LDR-1, LDR-2, MDR and HDR print a bare 10 front yard with no marker","['LDR-1', 'LDR-2', 'MDR']","['max_height_ft', 'min_frontage_ft', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_width_ft', 'setback_front_ft', 'setback_rear_ft', 'setback_side_ft', 'setback_side_ft [attached_wall]', 'setback_street_side_ft']",30,disagree,reaches,stricter,inferred,"This is the note block under 3.130.B, the triplex-and-quadplex table: with a rear parking court reached by a driveway from the front street our front setback doubles from 10 ft to 20 ft (the table prints the marker in the town-centre columns, but the note block governs the table).",,True
00559,or/multnomah/troutdale/3.zoning-districts.txt,340,2,or/multnomah/troutdale,"attaches to HDR (TC) in 3.130.B, which is not encoded here; the four encoded columns print a bare 10 street side yard with no marker","['LDR-1', 'LDR-2', 'MDR']","['max_height_ft', 'min_frontage_ft', 'min_lot_depth_ft', 'min_lot_sqft', 'min_lot_width_ft', 'setback_front_ft', 'setback_rear_ft', 'setback_side_ft', 'setback_side_ft [attached_wall]', 'setback_street_side_ft']",30,disagree,reaches,stricter,inferred,Same quadplex note block: on a corner lot with the driveway off the side street the street-side setback doubles from 10 ft to 20 ft.,,True
00560,or/multnomah/troutdale/3.zoning-districts.txt,369,2,or/multnomah/troutdale,"attaches to the Town Center columns in both 3.130.B and 3.130.C, and no Town Center district is encoded here; LDR-1, LDR-2, MDR and HDR print a bare 10 front yard with no marker","['HDR', 'LDR-1', 'LDR-2', 'MDR']","['max_height_ft', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft [unit_lots]', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft [unit_lots]', 'setback_rear_ft [abuts_alley+unit_lots]', 'setback_side_ft', 'setback_side_ft [attached_wall+unit_lots]', 'setback_side_ft [unit_lots]']",23,disagree,reaches,stricter,unclear,"Note 2 of the townhouse-dwellings table; four attached townhomes plausibly read as townhouses and a front-yard driveway to our rear court would double the front setback to 20 ft - unclear only because our units share one lot, so the quadplex table may govern instead.",,True
00561,or/multnomah/troutdale/3.zoning-districts.txt,370,3,or/multnomah/troutdale,"attaches to the MDR (TC) and HDR (TC) columns of 3.130.C, neither of which is encoded here","['HDR', 'LDR-1', 'LDR-2', 'MDR']","['max_height_ft', 'min_frontage_ft [unit_lots]', 'min_lot_depth_ft [unit_lots]', 'min_lot_sqft [unit_lots]', 'min_lot_width_ft [unit_lots]', 'setback_rear_ft [abuts_alley+unit_lots]', 'setback_side_ft', 'setback_side_ft [attached_wall+unit_lots]', 'setback_side_ft [unit_lots]']",23,disagree,reaches,stricter,unclear,Note 3 of the same townhouse table: a corner lot with side-street driveway access pushes the street-side setback to 18 ft; unclear because our four units sit on one lot rather than on unit lots.,,True
00562,or/multnomah/troutdale/3.zoning-districts.txt,680,1,or/multnomah/troutdale,"the same pre-1950 exemption reprinted under the mixed-use residential table; new construction, and no mixed-use zone is encoded here","['HDR', 'LDR-1', 'LDR-2', 'MDR', 'MU-1', 'MU-2', 'MU-3']","['max_density_du_per_acre', 'max_density_du_per_acre [unit_lots]', 'min_frontage_ft', 'quadplex_allowed', 'setback_front_ft', 'setback_front_ft [abuts_nonresidential_zone]', 'setback_rear_ft', 'setback_rear_ft [abuts_nonresidential_zone]', 'setback_side_ft', 'setback_side_ft [abuts_nonresidential_zone]']",18,agree,not_ours,,clear,An exemption reserved for buildings standing before 1950; our pod is new construction.,,False
00563,or/multnomah/troutdale/3.zoning-districts.txt,716,1,or/multnomah/troutdale,"attaches to the MDR (TC) and HDR (TC) columns of 3.130.C, neither of which is encoded here","['MU-2', 'MU-3']","['max_density_du_per_acre', 'max_height_ft', 'min_frontage_ft', 'min_lot_depth_ft', 'min_lot_depth_ft [abuts_alley+access_easement]', 'min_lot_depth_ft [inside_mapped_use_area]', 'min_lot_sqft', 'min_lot_width_ft', 'setback_front_ft', 'setback_front_ft [abuts_alley]', 'setback_front_ft [abuts_nonresidential_zone]', 'setback_front_max_ft', 'setback_garage_entrance_ft', 'setback_rear_ft', 'setback_rear_ft [abuts_alley+multi_story]', 'setback_rear_ft [abuts_alley]', 'setback_rear_ft [abuts_nonresidential_zone+multi_story]', 'setback_rear_ft [abuts_nonresidential_zone]', 'setback_rear_ft [multi_story]', 'setback_side_ft', 'setback_side_ft [abuts_nonresidential_zone+attached_wall]', 'setback_side_ft [abuts_nonresidential_zone]', 'setback_side_ft [abuts_side_yard+attached_wall]', 'setback_side_ft [abuts_side_yard+multi_story]', 'setback_side_ft [abuts_side_yard]', 'setback_side_ft [attached_wall]', 'setback_street_side_ft']",42,disagree,reaches,stricter,clear,"The note sits on the residential-uses table for the MU zones, so it reaches our fourplex: on a corner lot whose driveway comes off the side street the street-side setback rises from 0 to 18 ft.",,True
